created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Fri Jul 19 21:29:17 +0000 2019,1152329587508031488,"RT @SenJackReed: As Americans, we must uphold our nation’s values &amp; stick up for the most vulnerable. Today I visited refugees &amp; migrant fa…",0,0,303497495,Joanne Lynch,LynchJoanne,"South Kingstown, Rhode Island",Currently Assistant Dean of Admission at the University of Rhode Island. Past experience at Northeastern University and Northern Arizona University.,408,194,,
Fri Jul 19 21:24:39 +0000 2019,1152328420933718017,"RT @SenJackReed: As Americans, we must uphold our nation’s values &amp; stick up for the most vulnerable. Today I visited refugees &amp; migrant fa…",0,0,129014653,Amy Hoskins,amyjacksoncc,,"is a multimedia artist creating with disabilities from her home studio in Nashville, TN, USA",4999,2149,,
Sun Jul 28 20:05:02 +0000 2019,1155569875873619969,We need consistent advocacy on the part of fair and just immigration policy. We need care for the immigrants and re… https://t.co/g6FQJ8cAYx,228,42,567523972,Cardinal Dolan,CardinalDolan,"New York, NY","His Eminence, Timothy Cardinal Dolan was named Archbishop of New York by Pope Benedict XVI on February 23, 2009.",4,249835,QueensSpeech,JamesMelville
Sun Jul 28 21:08:57 +0000 2019,1155585961675436033,Imagine presenting “Australian-style” immigration / asylum system as something positive. IMAGINE https://t.co/iyGCvFNLsI,10,7,88757512,marcus,marcusjdl,London,"Gay 🏳️‍🌈 Afro-Caribbean 🇧🇧 40ish👨🏽‍🎤 Equality, left wing Politics, Whitney. Words incl @WritersOfColour. He/him. I tweet a lot #BlackLivesMatter",2368,12115,,realDonaldTrump
Sun Jul 28 20:15:27 +0000 2019,1155572497649197056,"https://t.co/NVhRMHGfth

And wink wink why do they have a special translation for Arabic?

Just Arabic?  Why nothing else?

#TrudeauMustGo",5,5,1049736336058408960,President-Elect Zack Slater,ZackSlater54,"Burnaby, British Columbia","I am not a Liberal!  

If you tell the truth you don't have to remember anything! 

Never listen to what people say, watch what they do!

I follow back.",5035,5047,,
Sun Jul 28 23:15:12 +0000 2019,1155617731988713472,"@realDonaldTrump Ratman may even be more RACIST than Trump!
""Ratcliffe supported Trump's 2017 executive order to pr… https://t.co/Z20A8e7mMK",12,5,1005557387376279552,Themanw/oaparty,Rich3Dawg,USA (Dystopia),"I wrote ""The Man without a Party"" to throw a spotlight on persecuted journalists. My hero is Carl von Ossietzky, a #Resistance icon for all times.",82196,80519,,
Sun Jul 28 23:45:07 +0000 2019,1155625261578227714,What Happens When the United States Stops Taking in Refugees? https://t.co/Q9bHRNyCXq  @ASAnews @contextsmag… https://t.co/MnfgGt0BM1,7,4,211237746,SAGE Sociology,SAGEsociology,,"Follow us for the latest info on SAGE Publishing sociology books and journals, as well as general news items of interest.",14369,42984,ceiu|psac,psacnat
Sun Jul 28 19:13:02 +0000 2019,1155556790505025537,Crisis at the U.S. Border. Use the lesson plans and activities to teach your students about what is happening at th… https://t.co/yGKmYsyEFH,1,2,472835083,ShareMyLesson,sharemylesson,"Washington, DC",@AFTunion's Share My Lesson is where PreK-12 educators collaborate on free PD & share their best lesson plans & teaching materials. #EduPD #SMLpd,3630,13738,,
Sun Jul 28 19:17:48 +0000 2019,1155557988591198208,"Enjoyed lunch after church, with others effectively discussing:

How do we the #wholegospel across the street?… https://t.co/I0C7F2x5GQ",0,2,2674611,@IndyChristian(Neil),indychristian,Indianapolis,"It is possible to express God’s love to every man, woman, young person in this city by the year 2020. #Love2020",4000,3565,ethicalCS|ethnlp,
Sun Jul 28 20:16:58 +0000 2019,1155572878093496321,@AmyMek @Xia_Zeed Punishing the promotion of illegal immigration (which is the same as encouraging a crime) makes a… https://t.co/VmBWQ8NNiS,3,1,255325854,Henchailogic - #Shenmue3,hentailogic,Canada,Political correctness is the fascism of the 90s. -Roger Ebert /  I am Henchailogic - come see me at the arcade for a beatdown 😂  #Shenmue,1728,1359,,Olufemiloye
Sun Jul 28 23:34:28 +0000 2019,1155622579404718080,"For our legal immigration policies:  

✅ End chain migration
✅ Merit based system
✅ Decrease entries by 50% (1 mill… https://t.co/WySDmPAmet",13,1,891467130197217280,Jared Rabel,JradRabel,"Maryland, USA","Christian. libertarian 🇺🇸 Salisbury University '19. Aspiring Lawyer. Love writing, theology, history and politics",5106,6051,,
Sun Jul 28 23:58:58 +0000 2019,1155628747774672896,"RT @CailinasEirinn: @CPC_HQ I suggest you take the quiz and discover how wrong you are about this.
https://t.co/12N3nHoOow https://t.co/1CK…",0,0,442949745,Amanda,Caseykins421,Riderville,"Love my perfectly imperfect Canada, every dog & like at least three humans.",864,892,,zegmaar_LydeLa
Thu Aug 01 23:14:30 +0000 2019,1157067108011958273,"""As Prime Minister, Andrew Scheer will set immigration levels consistent with what is in Canada's best interests""… https://t.co/8dddRd2z6M",25,20,888176567645614080,President Elect Dave Kraken,IamPopTheNarrat,"Ontario, Canada","Father, husband, conservative grassroots organizer, proud 🇨🇦, immigrant, #TrudeauMustGo #FordMustGo",5871,5337,Business|FromTheLeft|Immigration|Refugees,TheEconomist
Thu Aug 01 21:36:58 +0000 2019,1157042561686614016,"On the edge of Europe: The violence and filth of a camp in Bosnia defines the EU's legacy on refugees
https://t.co/MJHEBiwWqE",8,13,16973333,The Independent,Independent,"London, England","News, comment and features from The Independent. 

Try an ad-free experience with access to premium articles with our app: https://t.co/XGI8DtCR6B",749,3448433,,
Thu Aug 01 20:00:12 +0000 2019,1157018212011335680,"Why does someone ‘seek asylum’? What is ""catch and release""? What does the asylum process look like? 

Find answers… https://t.co/LEnb5xNwXQ",9,6,16174267,World Relief,WorldRelief,"Baltimore, MD","World Relief is a global Christian humanitarian organization that seeks to overcome violence, poverty and injustice around the world through love in action.",6597,19838,,FraserNelson
Thu Aug 01 19:40:04 +0000 2019,1157013142452523008,"Louis Gaëtan from Madagascar saves lives as a paramedic, but as co-founder of the Yellowknife Community of Dance, h… https://t.co/BfkZFAHbP9",24,3,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394059,,
Thu Aug 01 20:35:08 +0000 2019,1157027001372479489,Still available our FREE Downloadable Empathy Classroom Kit containing: ~ Book List – 18 books on Understanding Imm… https://t.co/zkTEyfnbE1,6,2,2925539046,ReadYourWorld,MCChildsBookDay,USA,"Official Twitter feed of Multicultural Children's Book Day! Celebrate with us on January 29, 2021! FREE Empathy Kit:",9524,14487,,Olufemiloye
Thu Aug 01 19:29:22 +0000 2019,1157010449621245952,Catholic Charities' Cabrini Center provides #immigration free and low-cost legal services throughout greater… https://t.co/SYr4R0A6qk,1,2,244183862,Catholic Charities Galveston-Houston,CCharitiesGHTX,"Houston, Texas",People of Faith. Helping People in Need. 💙 Serving ALL people in need throughout the Greater Houston region. Need help? ☎️ Call 713.526.4611,2239,2375,Director|Filmmaker|HeyXorje,XorjeO
Thu Aug 01 20:46:47 +0000 2019,1157029932796731401,#Libya 31.07.19 - Meeting of MoI Undersecretary for Illegal Immigration Mr. Mohamed Al-Shibani with #EU Mission &amp; A… https://t.co/c9DsYrfFe6,5,2,920923623547920385,Migrant Rescue Watch,rgowans,"Perth, Western Australia",Rob Gowans 😀 ... always on assignment ... SAR Ops (Pvt. RPT) MI bound by non-disclosure agreement,125,3811,,
Thu Aug 01 22:23:21 +0000 2019,1157054236246663169,@LeonydusJohnson @ChrisEvans The “hell” to which Chris refers and the reason for so many refugees from Central Amer… https://t.co/dFa4hd0lZH,0,1,34179577,Jennifer Passavant Energy Healer,AngelEnergy44,United States,ॐ #Intuitive #Spiritual #LifeCoach ॐ #EnergyHealing Practitioner ॐ #Angel #Channeler ॐ #HolisticHealth Practitioner YouTube: http://bit.ly/2PkNIVE,1061,1670,,ChrisEvans|LeonydusJohnson
Thu Aug 01 21:37:04 +0000 2019,1157042586454056964,"Outraged at the ""Send her back,” chant, nuns with the Franciscan Sisters of Oldenburg stepped from their 1850s-era… https://t.co/tdI9wAWrZz",0,1,1767741,NYT National News,NYTNational,From Sea to Shining Sea,Breaking news and features from the National Desk of The New York Times. Follow our correspondents here: http://bit.ly/2n7nSmV,725,84439,,
Thu Aug 01 22:33:28 +0000 2019,1157056782151356417,Neil deGrasse Tyson/ @neiltyson and Matt Semite/ @MattsOurSemite have some really interesting views on immigration!… https://t.co/DwetP46exe,0,1,617952678,Waco Immigrants Alliance (WIA),WacoIA,"Waco, TX",The Waco Immigrants Alliance is a community group that works to make Waco a safe and welcoming place for EVERY immigrant.,1323,495,immigration,BernieSanders|JoeBiden
Sat Aug 10 22:57:17 +0000 2019,1160324264890908672,"@june_mummery @zatzi How about having police &amp; immigration officers in mainland Europe?  Oh, we can’t after Brexit,… https://t.co/JuJJdTCBGu",1,1,20471144,deb 🌈,luffdee,"Leicester, England",#HopeNotHate. #wittertainment. #TeamBasement #leicestercityfc #SaveTheOA #SJW. #H2JI. #PESUtd. #BeKind  Fight all racism #BLM,1960,1095,,
Sat Aug 10 23:02:22 +0000 2019,1160325544887631874,"These people are NOT refugees, asylum seekers or immigrants. They are legally in the USA pending immigration. They… https://t.co/qLIcIYLl5a",2,1,1001580162897580037,Anne @prosperity,AnnePet90513683,Canada,"Mum, RN rt, RAF rt, D&CC rt. I support Canada and Canadians first. Follow me on Parler at this name.",2901,3001,,
Sat Aug 10 22:43:20 +0000 2019,1160320754648604672,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,3788350274,MizTexas,Miz_Texas,"Austin, TX",,509,111,,tlshields85
Sat Aug 10 22:40:17 +0000 2019,1160319989087428608,"RT @McguireScotty: SOMALI REFUGEES ACCUSED OF PLOTTING ISIS ATTACK SOUGHT U.S. CITIZENSHIP

Mohamed &amp; Hussein had planned use the U.S. lega…",0,0,871762900125442049,Rovani VH,RovaniVH,,,3331,1623,QueensSpeech,JamesMelville
Sat Aug 10 22:40:24 +0000 2019,1160320016753016832,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,2508600409,We've Already Lost WWIII! Depose the Regime🆘,Robertthe_Bruce,"Maryland, USA","Amateur historian. Sorry, kids. We Boomers were given everything, but we selfishly broke the planet. You'll have to fix it now.",308,157,Evangelicals,
Sat Aug 10 22:40:53 +0000 2019,1160320138807136256,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,1103026520627572737,sevenimbreezy,sevenimbreezy,,,566,28,,ohboywhatashot
Sat Aug 10 22:41:11 +0000 2019,1160320212484288512,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,760223119927672832,concerned citizen,srsinger40,Somewhere in America,A new day is dawning in America. Democracy and decency will be restored and foreign nations will stop laughing at us. We must move forward!,236,136,,
Sat Aug 10 22:41:39 +0000 2019,1160320331535519744,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,100857775,Wesley Eversole,wesths05,"Louisville, KY",I am a recent graduate of the University of Louisville and I have a degree in Sport Administration. Frequent #NameThatPalindrome contributor,4988,371,,Olufemiloye
Sat Aug 10 22:41:57 +0000 2019,1160320405673897985,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,159827921,Marc Howard,Exhausted_dad,Melbourne,"Group Comms & Marketing Manager at TDG. Ex Comms & Mktg @fultonhogan, @B_nook_College, @AthsAust, @BasketballAus, @NBL @NBA. Dad of 2 tiring kids. Views mine!",1949,1464,QueensSpeech,JamesMelville
Sat Aug 10 22:41:58 +0000 2019,1160320413718786051,"RT @JoyAnnReid: Donald Trump built Trump Tower -- the original one, on Fifth Avenue -- with undocumented, mostly Polish labor in the 1980s.…",0,0,782660407,ljm1221,lisamorrissey1,"Oakhurst, NJ",,834,99,,
Mon Aug 19 21:00:25 +0000 2019,1163556346509369344,Some top aides to the president sought for months for a way to give states the power to block undocumented immigran… https://t.co/76UzNqnRaA,4,4,257959346,Lawyers' Committee ☎️866-OUR-VOTE,LawyersComm,"Washington, DC",Lawyers' Committee for Civil Rights Under Law. Led by @KristenClarkeJD. #Justice2020. We lead @866OURVOTE. Donate today: http://bit.ly/2OYLO9R,3704,57633,,JedLeano
Mon Aug 19 20:28:34 +0000 2019,1163548331731111936,"Bernier said this too: ""In September 2018, Bernier initially said he wanted to reduce immigration from 300,000 per… https://t.co/mgqQqfMm5k",3,2,2170861867,CathyCrowe,cathyacrowe,Canada,"Street Nurse, author, filmmaker, maker of pies. Social justice nursing means working for the housing cure. #YONM2020",3003,8097,,
Mon Aug 19 19:52:27 +0000 2019,1163539244092219392,Canada recognizes the extension of validity of Venezuelan passports.  https://t.co/9tMcBsz9xp,3,2,118769626,Dr. León Poblete,LeonPoblete,Estocolmo - Suecia,"Representante diplomático de Venezuela ante Suecia. Doctor (PhD) en Ciencias Económicas, Universidad de Uppsala. Profesor e Investigador Universitario.",699,518,,
Mon Aug 19 20:57:42 +0000 2019,1163555664649756672,"News Release (EN/FR):
https://t.co/kEzGHYsq24
https://t.co/gaByepwcbY

Web Notice (EN/FR):
https://t.co/TWnx0ukfnl… https://t.co/iUimUp2AYP",5,2,96669079,Orlando Viera-Blanco,ovierablanco,"ÜT: 10.425196,-66.824937",Embajador de Venezuela en Canadá @EmbajadaVE_CA. Abogado. Politólogo. Columnista. El Universal. Diario Las Américas. Moderador EnFoque Global.,1784,28955,,
